InvoiceNo,CustomerID,Country,InvoiceDate,total_quantity,unique_items,line_items,avg_unit_price,invoice_total,InvoiceHour,InvoiceMonth,high_value_invoice
575885,16460,United Kingdom,2011-11-11 13:46:00,140,17,17,3.3099999999999996,302.62,13,2011-11,0
575886,12517,Germany,2011-11-11 13:57:00,314,72,73,2.2746575342465754,488.95,13,2011-11,1
575887,17243,United Kingdom,2011-11-11 14:03:00,124,7,7,5.507142857142857,424.2,14,2011-11,0
575888,12517,Germany,2011-11-11 14:04:00,3,1,1,18.0,54.0,14,2011-11,0
575889,16433,United Kingdom,2011-11-11 14:09:00,106,17,17,1.906470588235294,184.26,14,2011-11,0
575890,15602,United Kingdom,2011-11-11 14:09:00,136,7,7,2.4042857142857144,125.04,14,2011-11,0
575891,15692,United Kingdom,2011-11-11 14:12:00,138,12,12,1.9041666666666668,191.04,14,2011-11,0
575892,16332,United Kingdom,2011-11-11 14:22:00,131,19,19,1.681578947368421,202.31,14,2011-11,0
575893,17088,United Kingdom,2011-11-11 14:23:00,121,16,16,4.251875,239.28,14,2011-11,0
575894,12748,United Kingdom,2011-11-11 14:25:00,787,3,3,0.3999999999999999,220.7,14,2011-11,0
575895,17052,United Kingdom,2011-11-11 14:50:00,251,72,83,1.92,399.09,14,2011-11,0
575896,12480,Germany,2011-11-11 14:52:00,611,40,40,2.7615000000000003,1136.68,14,2011-11,1
575897,15492,United Kingdom,2011-11-11 14:53:00,156,7,7,1.327142857142857,171.71999999999997,14,2011-11,0
575898,16368,United Kingdom,2011-11-11 15:08:00,124,26,26,2.962307692307692,302.48,15,2011-11,0
575899,16133,United Kingdom,2011-11-11 15:13:00,191,16,16,3.4125,359.9,15,2011-11,0
575902,15544,United Kingdom,2011-11-11 15:20:00,491,37,37,1.305135135135135,446.02,15,2011-11,0
575903,13557,United Kingdom,2011-11-11 15:24:00,322,18,18,1.4566666666666666,343.38,15,2011-11,0
575904,18014,United Kingdom,2011-11-11 15:28:00,66,29,30,2.986,162.22,15,2011-11,0
575905,13732,United Kingdom,2011-11-11 15:49:00,498,33,33,1.58,491.86,15,2011-11,1
575908,13091,United Kingdom,2011-11-11 15:54:00,466,21,21,0.9933333333333332,345.82,15,2011-11,0
575910,14836,United Kingdom,2011-11-11 16:05:00,2,1,1,1.5,3.0,16,2011-11,0
575911,17314,United Kingdom,2011-11-11 16:13:00,234,17,17,3.304705882352941,315.72,16,2011-11,0
575914,17071,United Kingdom,2011-11-11 16:31:00,316,20,20,2.1870000000000003,432.16,16,2011-11,0
575915,15903,United Kingdom,2011-11-11 16:33:00,456,9,9,3.55,1405.2,16,2011-11,1
575916,12691,France,2011-11-11 16:49:00,97,2,2,9.825,176.39999999999998,16,2011-11,0
575917,13895,United Kingdom,2011-11-11 16:57:00,418,35,35,2.454285714285714,681.96,16,2011-11,1
575918,17191,United Kingdom,2011-11-11 16:58:00,307,52,55,2.4318181818181817,532.17,16,2011-11,1
575919,15311,United Kingdom,2011-11-11 17:00:00,2683,82,83,2.1796385542168673,4041.18,17,2011-11,1
575920,15473,United Kingdom,2011-11-11 17:01:00,120,1,1,2.55,306.0,17,2011-11,0
575922,15681,United Kingdom,2011-11-11 17:10:00,260,14,14,2.204285714285714,479.8,17,2011-11,1
575923,17069,United Kingdom,2011-11-11 17:11:00,361,31,31,1.5603225806451613,501.56,17,2011-11,1
575924,17069,United Kingdom,2011-11-11 17:13:00,89,8,8,3.42125,149.23,17,2011-11,0
575929,13310,United Kingdom,2011-11-11 17:23:00,192,20,20,2.1895,314.38,17,2011-11,0
575931,16560,United Kingdom,2011-11-13 10:35:00,331,36,36,3.7333333333333334,509.23,10,2011-11,1
575932,16923,United Kingdom,2011-11-13 10:35:00,257,46,46,2.4136956521739132,449.87,10,2011-11,0
575933,14911,EIRE,2011-11-13 10:41:00,1200,8,8,1.23875,1285.44,10,2011-11,1
575935,17838,United Kingdom,2011-11-13 11:20:00,434,15,15,1.6386666666666667,453.4,11,2011-11,0
575936,17041,United Kingdom,2011-11-13 11:21:00,388,23,23,1.0834782608695652,320.6,11,2011-11,0
575937,12935,United Kingdom,2011-11-13 11:24:00,255,18,18,1.815,281.58,11,2011-11,0
575938,17790,United Kingdom,2011-11-13 11:30:00,112,29,29,3.0179310344827583,273.51,11,2011-11,0
575939,13004,United Kingdom,2011-11-13 11:37:00,178,19,19,2.8836842105263156,316.54,11,2011-11,0
575941,16438,United Kingdom,2011-11-13 11:39:00,93,25,25,2.4536,180.51,11,2011-11,0
575942,15599,United Kingdom,2011-11-13 11:44:00,357,23,23,1.362608695652174,312.90999999999997,11,2011-11,0
575943,17920,United Kingdom,2011-11-13 11:44:00,129,47,50,2.4138,250.44,11,2011-11,0
575944,16571,United Kingdom,2011-11-13 11:46:00,348,28,28,2.7357142857142853,524.9,11,2011-11,1
575945,15864,United Kingdom,2011-11-13 11:48:00,288,2,2,1.06,305.28000000000003,11,2011-11,0
575946,13892,United Kingdom,2011-11-13 11:50:00,24,1,1,2.55,61.2,11,2011-11,0
575948,14661,United Kingdom,2011-11-13 11:51:00,35,4,4,3.95,107.95,11,2011-11,0
575949,16711,United Kingdom,2011-11-13 11:51:00,236,7,7,3.0471428571428567,445.56,11,2011-11,0
575950,16983,United Kingdom,2011-11-13 11:53:00,316,20,21,2.539047619047619,416.36,11,2011-11,0
575951,13450,United Kingdom,2011-11-13 11:54:00,364,9,9,1.2922222222222224,316.44,11,2011-11,0
575952,16015,United Kingdom,2011-11-13 11:55:00,238,57,59,1.4191525423728817,200.68,11,2011-11,0
575954,17211,United Kingdom,2011-11-13 12:03:00,356,38,41,2.452926829268293,433.0,12,2011-11,0
575955,14044,United Kingdom,2011-11-13 12:05:00,57,24,24,3.231666666666667,110.71,12,2011-11,0
575956,14487,United Kingdom,2011-11-13 12:17:00,91,19,19,2.856842105263158,152.19,12,2011-11,0
575957,13170,United Kingdom,2011-11-13 12:19:00,141,29,30,1.576,108.81,12,2011-11,0
575958,15021,United Kingdom,2011-11-13 12:23:00,10,7,7,3.3314285714285714,32.17,12,2011-11,0
575959,14547,United Kingdom,2011-11-13 12:27:00,698,86,89,3.0296629213483146,1108.78,12,2011-11,1
575960,15429,United Kingdom,2011-11-13 12:28:00,71,35,35,2.826,154.29,12,2011-11,0
575961,16794,United Kingdom,2011-11-13 12:29:00,36,12,13,3.7292307692307696,125.48,12,2011-11,0
575964,15021,United Kingdom,2011-11-13 12:31:00,69,51,51,3.324509803921569,212.27,12,2011-11,0
575965,13426,United Kingdom,2011-11-13 12:32:00,325,28,28,1.4867857142857144,342.95,12,2011-11,0
575966,13984,United Kingdom,2011-11-13 12:38:00,32,4,4,3.2325,101.18,12,2011-11,0
575967,16794,United Kingdom,2011-11-13 12:40:00,1,1,1,2.95,2.95,12,2011-11,0
575968,14882,United Kingdom,2011-11-13 12:47:00,92,5,5,3.87,341.8,12,2011-11,0
575969,13571,United Kingdom,2011-11-13 12:47:00,191,27,28,1.540357142857143,228.97,12,2011-11,0
575970,16416,United Kingdom,2011-11-13 12:50:00,127,20,20,4.058999999999999,372.68,12,2011-11,0
575971,13700,United Kingdom,2011-11-13 13:00:00,138,9,9,2.088888888888889,308.1,13,2011-11,0
575972,14499,United Kingdom,2011-11-13 13:01:00,308,97,104,1.8328846153846152,440.63,13,2011-11,0
575975,13536,United Kingdom,2011-11-13 13:18:00,473,40,40,3.39375,672.99,13,2011-11,1
575976,15271,United Kingdom,2011-11-13 13:26:00,80,16,16,2.705625,183.14,13,2011-11,0
575977,17287,United Kingdom,2011-11-13 13:27:00,85,21,21,3.1914285714285713,168.76,13,2011-11,0
575978,15903,United Kingdom,2011-11-13 13:27:00,138,6,6,6.191666666666666,471.6,13,2011-11,1
575979,14784,United Kingdom,2011-11-13 13:30:00,181,11,11,4.498181818181819,175.31,13,2011-11,0
575981,15500,United Kingdom,2011-11-13 13:41:00,198,22,22,3.365,312.24,13,2011-11,0
575982,13798,United Kingdom,2011-11-13 13:42:00,407,21,21,2.128095238095238,718.71,13,2011-11,1
575983,13379,United Kingdom,2011-11-13 13:45:00,126,37,39,1.8274358974358973,136.74,13,2011-11,0
575984,17068,United Kingdom,2011-11-13 13:50:00,68,8,8,2.08,141.44,13,2011-11,0
575985,17841,United Kingdom,2011-11-13 14:09:00,234,77,79,2.7556962025316456,507.59,14,2011-11,1
575986,13018,United Kingdom,2011-11-13 14:11:00,121,15,15,3.118666666666667,240.05,14,2011-11,0
575987,13018,United Kingdom,2011-11-13 14:14:00,12,2,2,2.4850000000000003,29.82,14,2011-11,0
575988,13018,United Kingdom,2011-11-13 14:18:00,54,6,6,4.233333333333333,108.3,14,2011-11,0
575989,14698,United Kingdom,2011-11-13 14:20:00,154,54,60,2.9315,316.67,14,2011-11,0
576014,17218,United Kingdom,2011-11-13 14:29:00,148,45,45,2.6724444444444444,268.72,14,2011-11,0
576019,12865,Austria,2011-11-13 14:31:00,375,37,37,3.317297297297297,586.85,14,2011-11,1
576025,13232,United Kingdom,2011-11-13 14:34:00,72,21,21,2.530952380952381,121.4,14,2011-11,0
576045,15022,United Kingdom,2011-11-13 14:42:00,110,29,30,3.2283333333333335,279.8,14,2011-11,0
576050,15022,United Kingdom,2011-11-13 14:44:00,1,1,1,39.95,39.95,14,2011-11,0
576051,14911,EIRE,2011-11-13 14:45:00,945,69,69,2.994782608695652,2068.49,14,2011-11,1
576052,15787,United Kingdom,2011-11-13 14:48:00,194,66,70,2.2142857142857144,367.34,14,2011-11,0
576053,16726,United Kingdom,2011-11-13 14:53:00,433,70,81,1.8180246913580245,581.58,14,2011-11,1
576054,15787,United Kingdom,2011-11-13 14:55:00,58,49,50,1.5712000000000002,86.82000000000001,14,2011-11,0
576055,15449,United Kingdom,2011-11-13 15:02:00,296,20,20,1.5935,326.82,15,2011-11,0
576056,17720,United Kingdom,2011-11-13 15:04:00,158,13,13,3.490769230769231,308.34,15,2011-11,0
576057,15861,United Kingdom,2011-11-13 15:05:00,202,42,42,1.2695238095238095,213.83999999999995,15,2011-11,0
576058,15654,United Kingdom,2011-11-13 15:15:00,329,9,9,2.078888888888889,595.02,15,2011-11,1
576059,15411,United Kingdom,2011-11-13 15:19:00,123,42,43,4.312558139534883,357.67,15,2011-11,0
576060,13681,United Kingdom,2011-11-13 15:25:00,68,14,14,3.1314285714285717,179.67000000000002,15,2011-11,0
576061,13146,United Kingdom,2011-11-13 15:29:00,154,16,17,2.027058823529412,228.91,15,2011-11,0
576062,12867,United Kingdom,2011-11-13 15:30:00,918,103,104,1.4748076923076925,993.38,15,2011-11,1
576063,15502,United Kingdom,2011-11-13 15:37:00,115,11,11,3.659090909090909,330.45,15,2011-11,0
576064,12508,France,2011-11-13 15:37:00,69,17,17,2.0152941176470587,123.08,15,2011-11,0
576065,15005,United Kingdom,2011-11-13 15:42:00,235,45,47,2.2061702127659575,337.11,15,2011-11,0
576066,16898,United Kingdom,2011-11-13 15:44:00,168,58,58,2.1032758620689656,187.26,15,2011-11,0
576067,14227,United Kingdom,2011-11-13 15:48:00,187,15,15,2.208,319.06,15,2011-11,0
576068,14788,United Kingdom,2011-11-13 15:52:00,193,15,15,2.9673333333333334,368.45,15,2011-11,0
576069,13603,United Kingdom,2011-11-13 15:57:00,164,27,27,2.111851851851852,164.34,15,2011-11,0
576070,13451,United Kingdom,2011-11-13 15:58:00,385,70,70,1.7401428571428572,512.76,15,2011-11,1
576071,18069,United Kingdom,2011-11-13 16:03:00,202,84,84,1.9129761904761904,248.07,16,2011-11,0
576073,16930,United Kingdom,2011-11-13 16:13:00,152,23,23,1.818695652173913,173.44,16,2011-11,0
576074,13178,United Kingdom,2011-11-13 16:14:00,168,11,11,1.8336363636363635,306.48,16,2011-11,0
576075,15861,United Kingdom,2011-11-13 16:16:00,400,92,92,1.5918478260869564,483.91,16,2011-11,1
576076,14382,United Kingdom,2011-11-13 16:18:00,1231,121,126,1.5981746031746031,615.49,16,2011-11,1
576077,16720,United Kingdom,2011-11-13 16:22:00,180,25,25,2.3888,152.95,16,2011-11,0
576078,14432,United Kingdom,2011-11-13 16:22:00,451,96,96,1.5501041666666666,581.07,16,2011-11,1
576079,16877,United Kingdom,2011-11-13 16:24:00,69,24,24,2.7104166666666667,134.77,16,2011-11,0
576080,18211,United Kingdom,2011-11-14 08:10:00,24,3,3,2.183333333333333,49.2,8,2011-11,0
576081,15203,United Kingdom,2011-11-14 08:16:00,289,24,24,1.315,310.08,8,2011-11,0
576082,12428,Finland,2011-11-14 08:22:00,150,15,15,5.8853333333333335,408.34,8,2011-11,0
576083,17404,Sweden,2011-11-14 08:22:00,1060,11,11,1.6972727272727277,1238.48,8,2011-11,1
576084,15365,United Kingdom,2011-11-14 08:27:00,12,1,1,1.25,15.0,8,2011-11,0
576085,15365,United Kingdom,2011-11-14 08:28:00,146,11,11,1.589090909090909,218.72,8,2011-11,0
576086,15365,United Kingdom,2011-11-14 08:29:00,51,8,8,3.325,135.45,8,2011-11,0
576087,12689,France,2011-11-14 08:31:00,347,38,38,2.960526315789474,736.5799999999999,8,2011-11,1
576088,17450,United Kingdom,2011-11-14 08:41:00,340,8,8,3.53875,1314.94,8,2011-11,1
576089,17663,United Kingdom,2011-11-14 08:56:00,99,13,13,3.5292307692307694,303.63000000000005,8,2011-11,0
576090,17450,United Kingdom,2011-11-14 08:56:00,1376,9,9,2.0144444444444445,3174.3999999999996,8,2011-11,1
576091,16779,United Kingdom,2011-11-14 09:00:00,158,16,16,2.20625,319.3,9,2011-11,0
576092,18263,United Kingdom,2011-11-14 09:00:00,420,16,16,1.11375,401.76,9,2011-11,0
576093,17744,United Kingdom,2011-11-14 09:05:00,574,25,25,0.6559999999999999,303.06,9,2011-11,0
576094,16401,United Kingdom,2011-11-14 09:12:00,316,10,10,1.313,309.48,9,2011-11,0
576095,14904,United Kingdom,2011-11-14 09:13:00,593,22,22,0.8072727272727271,396.96,9,2011-11,0
576096,13549,United Kingdom,2011-11-14 09:20:00,26,4,4,6.6075,86.0,9,2011-11,0
576097,14494,United Kingdom,2011-11-14 09:21:00,92,7,7,1.6614285714285713,139.56,9,2011-11,0
576098,14862,United Kingdom,2011-11-14 10:01:00,342,27,27,2.814814814814815,537.1,10,2011-11,1
576099,13021,United Kingdom,2011-11-14 10:28:00,405,27,27,2.1,392.57,10,2011-11,0
576111,15113,United Kingdom,2011-11-14 10:33:00,24,1,1,3.25,78.0,10,2011-11,0
576112,14902,United Kingdom,2011-11-14 10:34:00,218,20,20,2.773,332.66,10,2011-11,0
576121,14530,United Kingdom,2011-11-14 10:38:00,344,27,27,4.120740740740741,379.79,10,2011-11,0
576137,15482,United Kingdom,2011-11-14 10:45:00,680,13,13,3.1523076923076925,1617.56,10,2011-11,1
576141,14911,EIRE,2011-11-14 10:47:00,206,23,23,4.964782608695652,348.21,10,2011-11,0
576147,16303,United Kingdom,2011-11-14 10:49:00,634,33,33,2.537878787878788,1324.3,10,2011-11,1
576148,15671,United Kingdom,2011-11-14 10:50:00,249,9,9,2.4244444444444446,321.48,10,2011-11,0
576172,15482,United Kingdom,2011-11-14 11:00:00,448,15,15,3.76,1355.56,11,2011-11,1
576175,15291,United Kingdom,2011-11-14 11:02:00,366,7,7,1.7457142857142858,318.12,11,2011-11,0
576176,16936,United Kingdom,2011-11-14 11:04:00,171,56,56,1.8964285714285716,261.9,11,2011-11,0
576179,13694,United Kingdom,2011-11-14 11:09:00,2244,18,18,1.5216666666666667,3419.64,11,2011-11,1
576180,13694,United Kingdom,2011-11-14 11:11:00,946,9,9,3.4266666666666667,1419.58,11,2011-11,1
576181,15572,United Kingdom,2011-11-14 11:19:00,287,36,40,2.69575,528.89,11,2011-11,1
576182,12938,United Kingdom,2011-11-14 11:21:00,140,9,9,1.271111111111111,114.14,11,2011-11,0
576184,14735,United Kingdom,2011-11-14 11:24:00,40,5,5,2.976,93.5,11,2011-11,0
576186,14735,United Kingdom,2011-11-14 11:25:00,66,10,10,5.273000000000001,276.3,11,2011-11,0
576187,17228,United Kingdom,2011-11-14 11:25:00,152,19,19,1.876315789473684,229.04,11,2011-11,0
576188,15168,United Kingdom,2011-11-14 11:26:00,52,5,5,3.338,106.56,11,2011-11,0
576189,14684,United Kingdom,2011-11-14 11:33:00,247,82,82,1.4439024390243904,313.13,11,2011-11,0
576190,15039,United Kingdom,2011-11-14 11:46:00,61,19,19,2.871578947368421,137.58,11,2011-11,0
576191,17377,United Kingdom,2011-11-14 11:54:00,105,22,22,2.398181818181818,213.61,11,2011-11,0
576196,17658,United Kingdom,2011-11-14 12:07:00,400,10,10,2.041,277.82,12,2011-11,0
576198,17538,United Kingdom,2011-11-14 12:12:00,134,9,9,1.1933333333333334,98.42,12,2011-11,0
576200,15572,United Kingdom,2011-11-14 12:14:00,145,30,31,2.7138709677419355,256.76,12,2011-11,0
576201,14606,United Kingdom,2011-11-14 12:18:00,43,28,28,2.433928571428571,100.8,12,2011-11,0
576202,13767,United Kingdom,2011-11-14 12:22:00,404,9,9,2.7033333333333336,915.4,12,2011-11,1
576212,18082,United Kingdom,2011-11-14 12:45:00,608,62,70,2.165857142857143,680.84,12,2011-11,1
576213,18117,United Kingdom,2011-11-14 12:47:00,605,68,72,1.237083333333333,315.65,12,2011-11,0
576214,15863,United Kingdom,2011-11-14 12:49:00,17,16,16,3.5975,59.64,12,2011-11,0
576215,17652,United Kingdom,2011-11-14 12:55:00,141,13,13,3.1407692307692305,284.12,12,2011-11,0
576217,17081,United Kingdom,2011-11-14 12:56:00,52,40,40,3.5162500000000003,177.01,12,2011-11,0
576219,15838,United Kingdom,2011-11-14 12:58:00,1600,16,16,2.14625,3134.96,12,2011-11,1
576220,15838,United Kingdom,2011-11-14 13:00:00,322,3,3,2.753333333333334,1023.42,13,2011-11,1
576221,15838,United Kingdom,2011-11-14 13:01:00,100,1,1,1.79,179.0,13,2011-11,0
576222,12490,France,2011-11-14 13:02:00,322,19,19,2.329473684210526,411.72,13,2011-11,0
576224,15458,United Kingdom,2011-11-14 13:08:00,156,7,7,1.2242857142857144,161.64,13,2011-11,0
576225,13277,United Kingdom,2011-11-14 13:10:00,30,1,1,1.65,49.5,13,2011-11,0
576228,15033,United Kingdom,2011-11-14 13:12:00,260,61,65,1.5073846153846155,273.04,13,2011-11,0
576236,13755,United Kingdom,2011-11-14 13:31:00,182,70,74,3.2997297297297297,356.71,13,2011-11,0
576237,12971,United Kingdom,2011-11-14 13:32:00,12,2,2,5.45,65.4,13,2011-11,0
576238,17769,United Kingdom,2011-11-14 13:32:00,3,1,1,2.08,6.24,13,2011-11,0
576239,15694,United Kingdom,2011-11-14 13:33:00,94,8,8,2.15625,291.5,13,2011-11,0
576245,12553,France,2011-11-14 13:40:00,225,23,23,3.4426086956521735,518.12,13,2011-11,1
576246,17566,United Kingdom,2011-11-14 13:42:00,277,58,61,2.5947540983606556,394.82,13,2011-11,0
576249,17811,United Kingdom,2011-11-14 13:47:00,245,65,70,2.307857142857143,374.17,13,2011-11,0
576251,16207,United Kingdom,2011-11-14 13:51:00,140,19,19,4.256842105263158,394.38,13,2011-11,0
576252,14418,United Kingdom,2011-11-14 13:55:00,774,44,44,2.2702272727272725,889.46,13,2011-11,1
576253,15125,United Kingdom,2011-11-14 13:57:00,200,2,2,1.79,358.0,13,2011-11,0
576254,16422,United Kingdom,2011-11-14 14:02:00,886,16,16,1.405625,933.14,14,2011-11,1
576255,15993,United Kingdom,2011-11-14 14:09:00,325,82,89,1.9578651685393256,417.23,14,2011-11,0
576256,15953,United Kingdom,2011-11-14 14:09:00,110,19,19,3.777368421052631,261.32,14,2011-11,0
576257,12757,Portugal,2011-11-14 14:17:00,30,1,1,1.65,49.5,14,2011-11,0
576259,12957,United Kingdom,2011-11-14 14:18:00,162,18,18,4.145555555555556,407.92,14,2011-11,0
576269,12762,Portugal,2011-11-14 14:23:00,195,21,21,3.874761904761905,461.59,14,2011-11,0
576274,17793,United Kingdom,2011-11-14 14:24:00,226,49,52,3.766538461538462,300.34000000000003,14,2011-11,0
576275,17044,United Kingdom,2011-11-14 14:28:00,504,6,6,2.236666666666667,948.48,14,2011-11,1
576300,15058,United Kingdom,2011-11-14 14:39:00,72,51,56,3.3041071428571427,220.25,14,2011-11,0
576301,14667,United Kingdom,2011-11-14 14:40:00,213,19,19,2.4878947368421054,260.7,14,2011-11,0
576303,15532,United Kingdom,2011-11-14 14:51:00,144,50,51,4.038823529411765,350.24,14,2011-11,0
576317,15781,United Kingdom,2011-11-14 14:57:00,114,9,9,1.2999999999999998,134.16,14,2011-11,0
576318,15058,United Kingdom,2011-11-14 14:57:00,124,15,15,2.89,249.15,14,2011-11,0
576321,14953,United Kingdom,2011-11-14 14:59:00,224,54,54,2.314814814814815,285.67,14,2011-11,0
576322,12642,Germany,2011-11-14 15:03:00,167,12,12,4.306666666666667,354.84999999999997,15,2011-11,0
576323,16161,United Kingdom,2011-11-14 15:10:00,141,39,39,2.3343589743589743,271.95,15,2011-11,0
576326,16504,United Kingdom,2011-11-14 15:18:00,510,76,83,1.2212048192771083,465.88,15,2011-11,0
576327,12476,Germany,2011-11-14 15:19:00,72,10,10,6.143,243.53,15,2011-11,0
576328,13577,United Kingdom,2011-11-14 15:19:00,194,16,16,2.81125,493.7999999999999,15,2011-11,1
576339,14096,United Kingdom,2011-11-14 15:27:00,2175,541,542,7.0153136531365305,8425.539999999999,15,2011-11,1
576345,12374,Austria,2011-11-14 15:37:00,342,33,33,4.21969696969697,742.9300000000001,15,2011-11,1
576346,13835,United Kingdom,2011-11-14 15:37:00,46,6,6,3.1966666666666668,91.66,15,2011-11,0
576347,13268,United Kingdom,2011-11-14 15:38:00,2,2,2,4.1,8.2,15,2011-11,0
576349,16519,United Kingdom,2011-11-14 15:41:00,30,8,8,6.92875,111.38,15,2011-11,0
576351,17235,United Kingdom,2011-11-14 15:51:00,98,19,19,3.0473684210526315,208.16,15,2011-11,0
576352,16478,United Kingdom,2011-11-14 15:51:00,50,5,5,2.33,95.1,15,2011-11,0
576353,15050,United Kingdom,2011-11-14 16:17:00,299,20,20,2.005,458.91,16,2011-11,0
576354,13881,United Kingdom,2011-11-14 16:17:00,656,7,7,1.4828571428571429,938.4,16,2011-11,1
576355,13089,United Kingdom,2011-11-14 16:28:00,596,30,30,3.2886666666666664,1364.74,16,2011-11,1
576356,15681,United Kingdom,2011-11-14 16:30:00,106,7,7,2.4457142857142857,243.14,16,2011-11,0
576357,15660,United Kingdom,2011-11-14 16:57:00,172,18,18,3.082777777777778,327.02,16,2011-11,0
576358,15660,United Kingdom,2011-11-14 16:58:00,6,1,1,2.89,17.34,16,2011-11,0
576359,14680,United Kingdom,2011-11-14 16:59:00,469,7,7,4.217142857142857,1167.6,16,2011-11,1
576361,14910,United Kingdom,2011-11-14 17:10:00,6,1,1,1.25,7.5,17,2011-11,0
576362,14755,United Kingdom,2011-11-14 17:11:00,315,25,25,3.5328000000000004,657.29,17,2011-11,1
576364,15009,United Kingdom,2011-11-14 17:40:00,278,86,86,2.599186046511628,591.91,17,2011-11,1
576370,15981,United Kingdom,2011-11-15 08:00:00,336,15,15,1.898,558.6,8,2011-11,1
576371,14911,EIRE,2011-11-15 08:07:00,534,18,18,5.035,405.07,8,2011-11,0
576372,15144,United Kingdom,2011-11-15 08:32:00,314,20,20,2.3905000000000003,696.24,8,2011-11,1
576373,12640,France,2011-11-15 08:43:00,40,9,9,9.882222222222222,332.23,8,2011-11,0
576374,13777,United Kingdom,2011-11-15 08:50:00,3154,19,19,2.366842105263158,6260.900000000001,8,2011-11,1
576376,16341,United Kingdom,2011-11-15 09:11:00,278,11,11,1.39,383.48,9,2011-11,0
576377,16341,United Kingdom,2011-11-15 09:12:00,34,3,3,3.5833333333333335,56.5,9,2011-11,0
