InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,InvoiceMonth,InvoiceDayOfWeek,InvoiceHour
576848,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",4,2011-11-16 15:38:00,0.39,15051,United Kingdom,1.56,2011-11,Wednesday,15
576851,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-11-16 15:41:00,4.95,15967,United Kingdom,4.95,2011-11,Wednesday,15
576851,22162,HEART GARLAND RUSTIC PADDED,1,2011-11-16 15:41:00,2.95,15967,United Kingdom,2.95,2011-11,Wednesday,15
576851,22091,EMPIRE TISSUE BOX,3,2011-11-16 15:41:00,0.39,15967,United Kingdom,1.17,2011-11,Wednesday,15
576851,23101,SILVER STARS TABLE DECORATION,1,2011-11-16 15:41:00,0.83,15967,United Kingdom,0.83,2011-11,Wednesday,15
576852,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-11-16 15:45:00,2.08,16809,United Kingdom,4.16,2011-11,Wednesday,15
576852,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-16 15:45:00,0.55,16809,United Kingdom,1.1,2011-11,Wednesday,15
576852,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-16 15:45:00,1.65,16809,United Kingdom,16.5,2011-11,Wednesday,15
576852,23203,JUMBO BAG VINTAGE DOILY,10,2011-11-16 15:45:00,2.08,16809,United Kingdom,20.8,2011-11,Wednesday,15
576852,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,3,2011-11-16 15:45:00,1.25,16809,United Kingdom,3.75,2011-11,Wednesday,15
576852,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-11-16 15:45:00,0.55,16809,United Kingdom,1.1,2011-11,Wednesday,15
576852,21213,PACK OF 72 SKULL CAKE CASES,2,2011-11-16 15:45:00,0.55,16809,United Kingdom,1.1,2011-11,Wednesday,15
576853,15036,ASSORTED COLOURS SILK FAN,48,2011-11-16 15:48:00,0.83,12971,United Kingdom,39.84,2011-11,Wednesday,15
576855,47566,PARTY BUNTING,1,2011-11-16 15:51:00,4.95,17757,United Kingdom,4.95,2011-11,Wednesday,15
576855,21115,ROSE CARAVAN DOORSTOP,1,2011-11-16 15:51:00,6.75,17757,United Kingdom,6.75,2011-11,Wednesday,15
576855,22426,ENAMEL WASH BOWL CREAM,2,2011-11-16 15:51:00,3.75,17757,United Kingdom,7.5,2011-11,Wednesday,15
576855,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,22,2011-11-16 15:51:00,0.29,17757,United Kingdom,6.38,2011-11,Wednesday,15
576857,23499,SET 12 VINTAGE DOILY CHALK,2,2011-11-16 15:52:00,0.42,12748,United Kingdom,0.84,2011-11,Wednesday,15
576857,22915,ASSORTED BOTTLE TOP  MAGNETS,6,2011-11-16 15:52:00,0.42,12748,United Kingdom,2.52,2011-11,Wednesday,15
576857,21832,CHOCOLATE CALCULATOR,1,2011-11-16 15:52:00,1.65,12748,United Kingdom,1.65,2011-11,Wednesday,15
576857,21990,MODERN FLORAL STATIONERY SET,1,2011-11-16 15:52:00,1.25,12748,United Kingdom,1.25,2011-11,Wednesday,15
576857,22439,6 ROCKET BALLOONS,2,2011-11-16 15:52:00,0.65,12748,United Kingdom,1.3,2011-11,Wednesday,15
576857,23418,LAVENDER TOILETTE BOTTLE,1,2011-11-16 15:52:00,2.08,12748,United Kingdom,2.08,2011-11,Wednesday,15
576857,22616,PACK OF 12 LONDON TISSUES,1,2011-11-16 15:52:00,0.39,12748,United Kingdom,0.39,2011-11,Wednesday,15
576857,23494,VINTAGE DOILY DELUXE SEWING KIT,1,2011-11-16 15:52:00,5.95,12748,United Kingdom,5.95,2011-11,Wednesday,15
576857,23411,TRELLIS COAT RACK,1,2011-11-16 15:52:00,4.95,12748,United Kingdom,4.95,2011-11,Wednesday,15
576859,22273,FELTCRAFT DOLL MOLLY,12,2011-11-16 15:56:00,2.95,18167,United Kingdom,35.400000000000006,2011-11,Wednesday,15
576859,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,8,2011-11-16 15:56:00,2.55,18167,United Kingdom,20.4,2011-11,Wednesday,15
576859,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-11-16 15:56:00,1.85,18167,United Kingdom,11.1,2011-11,Wednesday,15
576860,22142,CHRISTMAS CRAFT WHITE FAIRY,3,2011-11-16 15:58:00,1.45,17602,United Kingdom,4.35,2011-11,Wednesday,15
576860,22732,3D VINTAGE CHRISTMAS STICKERS,3,2011-11-16 15:58:00,1.25,17602,United Kingdom,3.75,2011-11,Wednesday,15
576860,21871,SAVE THE PLANET MUG,6,2011-11-16 15:58:00,1.65,17602,United Kingdom,9.9,2011-11,Wednesday,15
576860,22637,PIGGY BANK RETROSPOT,1,2011-11-16 15:58:00,2.55,17602,United Kingdom,2.55,2011-11,Wednesday,15
576860,22781,GUMBALL MAGAZINE RACK,2,2011-11-16 15:58:00,7.65,17602,United Kingdom,15.3,2011-11,Wednesday,15
576860,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2011-11-16 15:58:00,1.45,17602,United Kingdom,1.45,2011-11,Wednesday,15
576860,22491,PACK OF 12 COLOURED PENCILS,6,2011-11-16 15:58:00,0.85,17602,United Kingdom,5.1,2011-11,Wednesday,15
576860,22436,12 COLOURED PARTY BALLOONS,10,2011-11-16 15:58:00,0.65,17602,United Kingdom,6.5,2011-11,Wednesday,15
576860,22489,PACK OF 12 TRADITIONAL CRAYONS,7,2011-11-16 15:58:00,0.42,17602,United Kingdom,2.94,2011-11,Wednesday,15
576860,21980,PACK OF 12 RED RETROSPOT TISSUES,12,2011-11-16 15:58:00,0.39,17602,United Kingdom,4.68,2011-11,Wednesday,15
576860,22902,TOTE BAG I LOVE LONDON,7,2011-11-16 15:58:00,2.1,17602,United Kingdom,14.7,2011-11,Wednesday,15
576860,20777,CHRYSANTHEMUM NOTEBOOK,2,2011-11-16 15:58:00,1.65,17602,United Kingdom,3.3,2011-11,Wednesday,15
576861,21080,SET/20 RED RETROSPOT PAPER NAPKINS,96,2011-11-16 16:00:00,0.72,18041,United Kingdom,69.12,2011-11,Wednesday,16
576861,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,2011-11-16 16:00:00,0.79,18041,United Kingdom,7.9,2011-11,Wednesday,16
576863,23084,RABBIT NIGHT LIGHT,6,2011-11-16 16:06:00,2.08,12626,Germany,12.48,2011-11,Wednesday,16
576864,21993,FLORAL FOLK STATIONERY SET,1,2011-11-16 16:06:00,1.25,12748,United Kingdom,1.25,2011-11,Wednesday,16
576862,23203,JUMBO BAG VINTAGE DOILY,10,2011-11-16 16:06:00,2.08,14825,United Kingdom,20.8,2011-11,Wednesday,16
576862,23199,JUMBO BAG APPLES,10,2011-11-16 16:06:00,2.08,14825,United Kingdom,20.8,2011-11,Wednesday,16
576864,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,2011-11-16 16:06:00,8.25,12748,United Kingdom,8.25,2011-11,Wednesday,16
576864,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-16 16:06:00,0.55,12748,United Kingdom,0.55,2011-11,Wednesday,16
576864,22564,ALPHABET STENCIL CRAFT,1,2011-11-16 16:06:00,1.25,12748,United Kingdom,1.25,2011-11,Wednesday,16
576863,20726,LUNCH BAG WOODLAND,10,2011-11-16 16:06:00,1.65,12626,Germany,16.5,2011-11,Wednesday,16
576865,22731,3D CHRISTMAS STAMPS STICKERS,1,2011-11-16 16:08:00,1.25,12748,United Kingdom,1.25,2011-11,Wednesday,16
576865,22403,MAGNETS PACK OF 4 VINTAGE LABELS,2,2011-11-16 16:08:00,0.39,12748,United Kingdom,0.78,2011-11,Wednesday,16
576865,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-11-16 16:08:00,4.95,12748,United Kingdom,4.95,2011-11,Wednesday,16
576869,23213,STAR WREATH DECORATION WITH BELL,144,2011-11-16 16:20:00,1.04,12500,Germany,149.76,2011-11,Wednesday,16
576869,23210,WHITE ROCKING HORSE HAND PAINTED,144,2011-11-16 16:20:00,1.04,12500,Germany,149.76,2011-11,Wednesday,16
576872,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-11-16 16:26:00,2.08,13238,United Kingdom,20.8,2011-11,Wednesday,16
576872,23485,BOTANICAL GARDENS WALL CLOCK,1,2011-11-16 16:26:00,25.0,13238,United Kingdom,25.0,2011-11,Wednesday,16
576874,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2011-11-16 16:30:00,2.95,15432,United Kingdom,11.8,2011-11,Wednesday,16
576873,23368,SET 12 COLOUR PENCILS DOLLY GIRL,2,2011-11-16 16:30:00,0.65,17835,United Kingdom,1.3,2011-11,Wednesday,16
576873,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-11-16 16:30:00,1.25,17835,United Kingdom,30.0,2011-11,Wednesday,16
576873,21365,MIRRORED WALL ART STARS,4,2011-11-16 16:30:00,0.75,17835,United Kingdom,3.0,2011-11,Wednesday,16
576873,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-11-16 16:30:00,1.65,17835,United Kingdom,1.65,2011-11,Wednesday,16
576873,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-11-16 16:30:00,1.65,17835,United Kingdom,3.3,2011-11,Wednesday,16
576875,23201,JUMBO BAG ALPHABET,10,2011-11-16 16:32:00,2.08,15805,United Kingdom,20.8,2011-11,Wednesday,16
576876,22632,HAND WARMER RED RETROSPOT,4,2011-11-16 16:42:00,2.1,16804,United Kingdom,8.4,2011-11,Wednesday,16
576876,23332,IVORY WICKER HEART LARGE,6,2011-11-16 16:42:00,1.65,16804,United Kingdom,9.9,2011-11,Wednesday,16
576876,23321,SMALL WHITE HEART OF WICKER,2,2011-11-16 16:42:00,1.65,16804,United Kingdom,3.3,2011-11,Wednesday,16
576876,23077,DOUGHNUT LIP GLOSS,40,2011-11-16 16:42:00,1.25,16804,United Kingdom,50.0,2011-11,Wednesday,16
576876,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-16 16:42:00,1.45,16804,United Kingdom,17.4,2011-11,Wednesday,16
576878,22979,PANTRY WASHING UP BRUSH,12,2011-11-16 16:49:00,1.45,18059,United Kingdom,17.4,2011-11,Wednesday,16
576879,21484,CHICK GREY HOT WATER BOTTLE,3,2011-11-16 16:52:00,4.25,18006,United Kingdom,12.75,2011-11,Wednesday,16
576879,21588,RETROSPOT GIANT TUBE MATCHES,1,2011-11-16 16:52:00,2.55,18006,United Kingdom,2.55,2011-11,Wednesday,16
576879,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-16 16:52:00,2.89,18006,United Kingdom,5.78,2011-11,Wednesday,16
576880,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-11-16 17:03:00,4.95,14911,EIRE,29.700000000000003,2011-11,Wednesday,17
576880,23084,RABBIT NIGHT LIGHT,6,2011-11-16 17:03:00,2.08,14911,EIRE,12.48,2011-11,Wednesday,17
576881,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-16 17:10:00,4.95,14673,United Kingdom,19.8,2011-11,Wednesday,17
576881,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-16 17:10:00,4.95,14673,United Kingdom,19.8,2011-11,Wednesday,17
576888,23487,SWEET HEART CAKE CARRIER,4,2011-11-16 17:16:00,9.95,14948,United Kingdom,39.8,2011-11,Wednesday,17
576889,21666,RIDGED GLASS T-LIGHT HOLDER,6,2011-11-16 17:24:00,0.65,12748,United Kingdom,3.9,2011-11,Wednesday,17
576889,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2011-11-16 17:24:00,3.25,12748,United Kingdom,39.0,2011-11,Wednesday,17
576889,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-11-16 17:24:00,1.25,12748,United Kingdom,1.25,2011-11,Wednesday,17
576890,22898,CHILDRENS APRON APPLES DESIGN,8,2011-11-16 17:25:00,1.95,12662,Germany,15.6,2011-11,Wednesday,17
576890,20723,STRAWBERRY CHARLOTTE BAG,10,2011-11-16 17:25:00,0.85,12662,Germany,8.5,2011-11,Wednesday,17
576891,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-11-16 17:26:00,3.75,12662,Germany,15.0,2011-11,Wednesday,17
576891,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-11-16 17:26:00,3.75,12662,Germany,15.0,2011-11,Wednesday,17
576893,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-11-17 08:29:00,0.29,12481,Germany,13.919999999999998,2011-11,Thursday,8
576894,22083,PAPER CHAIN KIT RETROSPOT,6,2011-11-17 08:35:00,2.95,12681,France,17.700000000000003,2011-11,Thursday,8
576894,POST,POSTAGE,2,2011-11-17 08:35:00,18.0,12681,France,36.0,2011-11,Thursday,8
576897,POST,POSTAGE,7,2011-11-17 08:41:00,65.0,17828,Malta,455.0,2011-11,Thursday,8
576899,15056N,EDWARDIAN PARASOL NATURAL,3,2011-11-17 08:49:00,5.95,14911,EIRE,17.85,2011-11,Thursday,8
576899,71053,WHITE METAL LANTERN,4,2011-11-17 08:49:00,3.75,14911,EIRE,15.0,2011-11,Thursday,8
576899,22624,IVORY KITCHEN SCALES,2,2011-11-17 08:49:00,8.5,14911,EIRE,17.0,2011-11,Thursday,8
576899,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2011-11-17 08:49:00,4.25,14911,EIRE,17.0,2011-11,Thursday,8
576900,22561,WOODEN SCHOOL COLOURING SET,36,2011-11-17 08:53:00,1.65,15489,United Kingdom,59.4,2011-11,Thursday,8
576901,22488,NATURAL SLATE RECTANGLE CHALKBOARD,24,2011-11-17 08:54:00,1.65,16929,United Kingdom,39.599999999999994,2011-11,Thursday,8
576901,23583,LUNCH BAG PAISLEY PARK,10,2011-11-17 08:54:00,1.65,16929,United Kingdom,16.5,2011-11,Thursday,8
576901,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,32,2011-11-17 08:54:00,0.42,16929,United Kingdom,13.44,2011-11,Thursday,8
576901,22508,DOORSTOP RETROSPOT HEART,4,2011-11-17 08:54:00,3.75,16929,United Kingdom,15.0,2011-11,Thursday,8
576901,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-17 08:54:00,2.08,16929,United Kingdom,20.8,2011-11,Thursday,8
576904,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-11-17 09:25:00,1.25,14931,Channel Islands,15.0,2011-11,Thursday,9
576905,23464,VINTAGE ZINC WATERING CAN SMALL,4,2011-11-17 09:31:00,4.95,13308,United Kingdom,19.8,2011-11,Thursday,9
576906,22338,STAR DECORATION PAINTED ZINC,96,2011-11-17 09:33:00,0.19,18225,United Kingdom,18.24,2011-11,Thursday,9
576906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-17 09:33:00,2.95,18225,United Kingdom,35.400000000000006,2011-11,Thursday,9
576909,23084,RABBIT NIGHT LIGHT,6,2011-11-17 09:49:00,2.08,12471,Germany,12.48,2011-11,Thursday,9
576909,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-11-17 09:49:00,1.65,12471,Germany,39.599999999999994,2011-11,Thursday,9
576909,23238,SET OF 4 KNICK KNACK TINS LONDON,12,2011-11-17 09:49:00,4.15,12471,Germany,49.8,2011-11,Thursday,9
576910,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-11-17 09:51:00,2.1,12477,Germany,25.200000000000003,2011-11,Thursday,9
576910,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-11-17 09:51:00,3.75,12477,Germany,15.0,2011-11,Thursday,9
576910,22365,DOORMAT RESPECTABLE HOUSE,10,2011-11-17 09:51:00,7.08,12477,Germany,70.8,2011-11,Thursday,9
576911,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-11-17 10:01:00,8.25,17461,United Kingdom,8.25,2011-11,Thursday,10
576911,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-11-17 10:01:00,2.08,17461,United Kingdom,2.08,2011-11,Thursday,10
576911,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,2011-11-17 10:01:00,1.25,17461,United Kingdom,15.0,2011-11,Thursday,10
576911,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2011-11-17 10:01:00,2.1,17461,United Kingdom,6.300000000000001,2011-11,Thursday,10
576911,22816,CARD MOTORBIKE SANTA,12,2011-11-17 10:01:00,0.42,17461,United Kingdom,5.04,2011-11,Thursday,10
576911,84508B,STRIPES DESIGN TEDDY,1,2011-11-17 10:01:00,2.55,17461,United Kingdom,2.55,2011-11,Thursday,10
576911,72232,FENG SHUI PILLAR CANDLE,12,2011-11-17 10:01:00,0.19,17461,United Kingdom,2.28,2011-11,Thursday,10
576911,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-11-17 10:01:00,1.65,17461,United Kingdom,1.65,2011-11,Thursday,10
576911,23207,LUNCH BAG ALPHABET DESIGN,1,2011-11-17 10:01:00,1.65,17461,United Kingdom,1.65,2011-11,Thursday,10
576914,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-11-17 10:09:00,0.29,15124,United Kingdom,13.919999999999998,2011-11,Thursday,10
576915,23166,MEDIUM CERAMIC TOP STORAGE JAR,6,2011-11-17 10:21:00,1.25,17461,United Kingdom,7.5,2011-11,Thursday,10
576916,21485,RETROSPOT HEART HOT WATER BOTTLE,9,2011-11-17 10:24:00,4.95,14655,United Kingdom,44.55,2011-11,Thursday,10
576917,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-17 10:40:00,2.95,17613,United Kingdom,17.700000000000003,2011-11,Thursday,10
576917,23344,JUMBO BAG 50'S CHRISTMAS,10,2011-11-17 10:40:00,2.08,17613,United Kingdom,20.8,2011-11,Thursday,10
576917,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-11-17 10:40:00,2.95,17613,United Kingdom,23.6,2011-11,Thursday,10
576917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-17 10:40:00,2.95,17613,United Kingdom,17.700000000000003,2011-11,Thursday,10
576920,23343,JUMBO BAG VINTAGE CHRISTMAS,20,2011-11-17 10:49:00,2.08,13871,United Kingdom,41.6,2011-11,Thursday,10
576920,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-11-17 10:49:00,4.15,13871,United Kingdom,16.6,2011-11,Thursday,10
576923,23240,SET OF 4 KNICK KNACK TINS DOILY,48,2011-11-17 10:52:00,3.75,12753,Japan,180.0,2011-11,Thursday,10
576923,22621,TRADITIONAL KNITTING NANCY,192,2011-11-17 10:52:00,1.45,12753,Japan,278.4,2011-11,Thursday,10
576923,23245,SET OF 3 REGENCY CAKE TINS,32,2011-11-17 10:52:00,4.15,12753,Japan,132.8,2011-11,Thursday,10
576926,23565,EGG CUP MILKMAID HELGA,12,2011-11-17 10:59:00,1.25,14113,United Kingdom,15.0,2011-11,Thursday,10
576926,15044A,PINK PAPER PARASOL,6,2011-11-17 10:59:00,2.95,14113,United Kingdom,17.700000000000003,2011-11,Thursday,10
576926,23459,DOLLY CABINET 2 DRAWERS,2,2011-11-17 10:59:00,12.5,14113,United Kingdom,25.0,2011-11,Thursday,10
576927,21821,GLITTER STAR GARLAND WITH BELLS,6,2011-11-17 11:02:00,3.75,12567,France,22.5,2011-11,Thursday,11
576927,23343,JUMBO BAG VINTAGE CHRISTMAS,10,2011-11-17 11:02:00,2.08,12567,France,20.8,2011-11,Thursday,11
576927,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-17 11:02:00,3.75,12567,France,15.0,2011-11,Thursday,11
576927,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-17 11:02:00,0.39,12567,France,18.72,2011-11,Thursday,11
576927,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-11-17 11:02:00,2.1,12567,France,12.6,2011-11,Thursday,11
576927,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-17 11:02:00,1.25,12567,France,10.0,2011-11,Thursday,11
576927,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-17 11:02:00,1.69,12567,France,20.28,2011-11,Thursday,11
576927,22659,LUNCH BOX I LOVE LONDON,12,2011-11-17 11:02:00,1.95,12567,France,23.4,2011-11,Thursday,11
576927,23389,SPACEBOY MINI BACKPACK,4,2011-11-17 11:02:00,4.15,12567,France,16.6,2011-11,Thursday,11
576927,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-17 11:02:00,2.49,12567,France,14.94,2011-11,Thursday,11
576928,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,48,2011-11-17 11:04:00,1.25,14102,United Kingdom,60.0,2011-11,Thursday,11
576928,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-11-17 11:04:00,1.45,14102,United Kingdom,8.7,2011-11,Thursday,11
576931,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2011-11-17 11:10:00,1.25,13028,United Kingdom,15.0,2011-11,Thursday,11
576931,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-17 11:10:00,0.85,13028,United Kingdom,8.5,2011-11,Thursday,11
576931,84519A,TOMATO CHARLIE+LOLA COASTER SET,24,2011-11-17 11:10:00,1.25,13028,United Kingdom,30.0,2011-11,Thursday,11
576931,21993,FLORAL FOLK STATIONERY SET,12,2011-11-17 11:10:00,1.25,13028,United Kingdom,15.0,2011-11,Thursday,11
576932,23352,ROLL WRAP 50'S RED CHRISTMAS,4,2011-11-17 11:12:00,1.25,15443,United Kingdom,5.0,2011-11,Thursday,11
576932,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-11-17 11:12:00,1.65,15443,United Kingdom,6.6,2011-11,Thursday,11
576932,23340,VINTAGE CHRISTMAS CAKE FRILL,7,2011-11-17 11:12:00,1.65,15443,United Kingdom,11.55,2011-11,Thursday,11
576932,22115,METAL SIGN EMPIRE TEA,3,2011-11-17 11:12:00,0.79,15443,United Kingdom,2.37,2011-11,Thursday,11
576932,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-11-17 11:12:00,0.55,15443,United Kingdom,0.55,2011-11,Thursday,11
576932,23354,6 GIFT TAGS 50'S CHRISTMAS,8,2011-11-17 11:12:00,0.83,15443,United Kingdom,6.64,2011-11,Thursday,11
576932,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-17 11:12:00,4.95,15443,United Kingdom,9.9,2011-11,Thursday,11
576932,23309,SET OF 60 I LOVE LONDON CAKE CASES,1,2011-11-17 11:12:00,0.55,15443,United Kingdom,0.55,2011-11,Thursday,11
576932,23168,CLASSIC CAFE SUGAR DISPENSER,3,2011-11-17 11:12:00,1.25,15443,United Kingdom,3.75,2011-11,Thursday,11
576932,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,8,2011-11-17 11:12:00,2.89,15443,United Kingdom,23.12,2011-11,Thursday,11
576933,21981,PACK OF 12 WOODLAND TISSUES,2,2011-11-17 11:29:00,0.39,15529,United Kingdom,0.78,2011-11,Thursday,11
576933,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-11-17 11:29:00,2.1,15529,United Kingdom,4.2,2011-11,Thursday,11
576933,23309,SET OF 60 I LOVE LONDON CAKE CASES,3,2011-11-17 11:29:00,0.55,15529,United Kingdom,1.65,2011-11,Thursday,11
576933,23381,PACK OF 12 VINTAGE LEAF TISSUES,2,2011-11-17 11:29:00,0.39,15529,United Kingdom,0.78,2011-11,Thursday,11
576933,21126,SET OF 6 GIRLS CELEBRATION CANDLES,4,2011-11-17 11:29:00,1.25,15529,United Kingdom,5.0,2011-11,Thursday,11
576933,21125,SET 6 FOOTBALL CELEBRATION CANDLES,4,2011-11-17 11:29:00,1.25,15529,United Kingdom,5.0,2011-11,Thursday,11
576933,23209,LUNCH BAG VINTAGE DOILY,3,2011-11-17 11:29:00,1.65,15529,United Kingdom,4.949999999999999,2011-11,Thursday,11
576933,21985,PACK OF 12 HEARTS DESIGN TISSUES,2,2011-11-17 11:29:00,0.39,15529,United Kingdom,0.78,2011-11,Thursday,11
576941,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-17 11:34:00,1.65,12562,France,16.5,2011-11,Thursday,11
576941,22947,WOODEN ADVENT CALENDAR RED,6,2011-11-17 11:34:00,7.95,12562,France,47.7,2011-11,Thursday,11
576948,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-11-17 11:45:00,3.75,14515,United Kingdom,15.0,2011-11,Thursday,11
576948,23203,JUMBO BAG VINTAGE DOILY,10,2011-11-17 11:45:00,2.08,14515,United Kingdom,20.8,2011-11,Thursday,11
576971,22818,CARD CHRISTMAS VILLAGE,12,2011-11-17 11:51:00,0.42,14032,United Kingdom,5.04,2011-11,Thursday,11
576971,22970,LONDON BUS COFFEE MUG,6,2011-11-17 11:51:00,2.55,14032,United Kingdom,15.3,2011-11,Thursday,11
576984,22153,ANGEL DECORATION STARS ON DRESS,48,2011-11-17 11:54:00,0.42,14332,United Kingdom,20.16,2011-11,Thursday,11
576995,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-17 11:59:00,1.69,16298,United Kingdom,13.52,2011-11,Thursday,11
577008,23500,KEY RING BASEBALL BOOT ASSORTED,5,2011-11-17 12:02:00,1.25,16869,United Kingdom,6.25,2011-11,Thursday,12
577008,21744,SNOWFLAKE PORTABLE TABLE LIGHT,2,2011-11-17 12:02:00,2.95,16869,United Kingdom,5.9,2011-11,Thursday,12
577008,16216,LETTER SHAPE PENCIL SHARPENER,10,2011-11-17 12:02:00,0.06,16869,United Kingdom,0.6,2011-11,Thursday,12
577008,16237,SLEEPING CAT ERASERS,30,2011-11-17 12:02:00,0.21,16869,United Kingdom,6.3,2011-11,Thursday,12
577009,22625,RED KITCHEN SCALES,2,2011-11-17 12:05:00,8.5,12749,United Kingdom,17.0,2011-11,Thursday,12
577009,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-17 12:05:00,0.83,12749,United Kingdom,6.64,2011-11,Thursday,12
577009,23401,RUSTIC MIRROR WITH LACE HEART,2,2011-11-17 12:05:00,6.25,12749,United Kingdom,12.5,2011-11,Thursday,12
577009,23406,HOME SWEET HOME KEY HOLDER,2,2011-11-17 12:05:00,6.25,12749,United Kingdom,12.5,2011-11,Thursday,12
577009,23424,GINGHAM RECIPE BOOK BOX,4,2011-11-17 12:05:00,4.95,12749,United Kingdom,19.8,2011-11,Thursday,12
577010,23542,WALL ART 70'S ALPHABET,1,2011-11-17 12:11:00,8.25,15506,United Kingdom,8.25,2011-11,Thursday,12
577010,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-11-17 12:11:00,2.08,15506,United Kingdom,2.08,2011-11,Thursday,12
577010,23344,JUMBO BAG 50'S CHRISTMAS,1,2011-11-17 12:11:00,2.08,15506,United Kingdom,2.08,2011-11,Thursday,12
577010,16011,ANIMAL STICKERS,24,2011-11-17 12:11:00,0.21,15506,United Kingdom,5.04,2011-11,Thursday,12
577010,22903,CALENDAR FAMILY FAVOURITES,1,2011-11-17 12:11:00,2.95,15506,United Kingdom,2.95,2011-11,Thursday,12
577010,23206,LUNCH BAG APPLE DESIGN,5,2011-11-17 12:11:00,1.65,15506,United Kingdom,8.25,2011-11,Thursday,12
577010,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2011-11-17 12:11:00,0.39,15506,United Kingdom,0.39,2011-11,Thursday,12
577010,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-11-17 12:11:00,1.65,15506,United Kingdom,3.3,2011-11,Thursday,12
